time,compression,rejection,clustering,direction,entry_price,mfe,mae,duration,outcome,be_saved,tp2_hit
2026-02-23 22:30:00,False,False,True,LONG,5229.97,19.789999999999964,135.82999999999993,0,LOSS,False,False
2026-02-24 02:00:00,False,False,True,SHORT,5218.17,124.02999999999975,5.930000000000291,0,LOSS,False,False
2026-02-24 04:30:00,False,False,True,SHORT,5145.25,51.10999999999967,48.720000000000255,0,LOSS,False,False
2026-02-24 07:00:00,False,False,True,SHORT,5160.85,66.71000000000004,49.909999999999854,0,LOSS,False,False
2026-02-24 09:30:00,False,False,True,SHORT,5156.42,62.279999999999745,54.340000000000146,0,LOSS,False,False
2026-02-24 12:00:00,False,False,True,SHORT,5165.05,70.90999999999985,45.710000000000036,0,LOSS,False,False
2026-02-24 14:30:00,False,False,True,SHORT,5146.99,52.849999999999454,63.77000000000044,0,LOSS,False,False
2026-02-24 17:00:00,False,False,True,LONG,5161.36,56.44000000000051,41.31999999999971,0,LOSS,False,False
2026-02-24 19:30:00,False,False,True,LONG,5163.51,54.289999999999964,43.470000000000255,0,LOSS,False,False
2026-02-24 22:00:00,False,False,True,LONG,5170.21,47.590000000000146,50.17000000000007,0,LOSS,False,False
2026-02-25 01:30:00,False,False,True,LONG,5173.3,44.5,28.840000000000146,0,LOSS,False,False
2026-02-25 04:00:00,False,False,True,LONG,5190.02,27.779999999999745,43.68000000000029,0,LOSS,False,False
2026-02-25 06:30:00,False,False,True,LONG,5193.97,23.829999999999927,47.63000000000011,0,LOSS,False,False
2026-02-25 09:00:00,False,False,True,SHORT,5180.07,33.72999999999956,37.73000000000047,0,LOSS,False,False
2026-02-25 11:30:00,False,False,True,SHORT,5176.61,30.269999999999527,41.19000000000051,0,LOSS,False,False
2026-02-25 14:00:00,False,False,True,LONG,5195.42,22.38000000000011,49.07999999999993,0,LOSS,False,False
2026-02-25 16:30:00,False,False,True,LONG,5191.52,26.279999999999745,60.8700000000008,0,LOSS,False,False
2026-02-25 19:00:00,False,False,True,SHORT,5172.54,41.89000000000033,33.10999999999967,0,LOSS,False,False
2026-02-25 21:30:00,False,False,True,SHORT,5191.8,8.710000000000036,4.859999999999673,0,WIN,True,False
2026-02-26 01:00:00,False,False,True,SHORT,5146.34,15.69000000000051,53.51000000000022,0,LOSS,False,False
2026-02-26 03:30:00,False,False,True,LONG,5198.32,7.329999999999927,67.67000000000007,0,LOSS,False,False
2026-02-26 06:00:00,False,False,True,LONG,5199.27,6.3799999999992,68.6200000000008,0,LOSS,False,False
2026-02-26 08:30:00,False,False,True,SHORT,5189.94,10.5,4.920000000000073,3,WIN,True,False
2026-02-26 11:00:00,False,False,True,SHORT,5167.74,37.090000000000146,72.86000000000058,0,LOSS,False,False
2026-02-26 13:30:00,False,False,True,SHORT,5165.97,35.32000000000062,92.00999999999931,0,LOSS,False,False
2026-02-26 16:00:00,False,False,True,SHORT,5157.78,27.13000000000011,104.52000000000044,0,LOSS,False,False
2026-02-26 18:30:00,False,False,True,LONG,5192.83,200.67000000000007,24.13000000000011,0,LOSS,False,False
2026-02-26 21:00:00,False,False,True,LONG,5190.45,203.05000000000018,21.75,0,LOSS,False,False
2026-02-27 04:45:00,False,False,True,LONG,5199.85,193.64999999999964,31.150000000000546,0,LOSS,False,False
2026-02-27 07:15:00,False,False,True,LONG,5194.78,224.48000000000047,26.079999999999927,5,LOSS,False,False
2026-02-27 09:45:00,False,False,True,SHORT,5175.9,7.199999999999818,243.36000000000058,1,LOSS,False,False
2026-02-27 12:15:00,False,False,True,LONG,5182.67,32.340000000000146,4.899999999999636,1,WIN,False,True
2026-02-27 14:45:00,False,False,True,LONG,5190.84,24.170000000000073,4.079999999999927,0,WIN,True,False
2026-02-27 17:15:00,False,True,True,LONG,5240.6,178.65999999999985,19.789999999999964,0,LOSS,False,False
2026-02-27 19:45:00,False,False,True,LONG,5257.98,161.28000000000065,6.399999999999636,0,LOSS,False,False
2026-02-27 22:15:00,False,False,True,LONG,5262.3,156.96000000000004,7.630000000000109,0,LOSS,False,False
2026-03-17 08:00:00,False,False,True,SHORT,5006.93,33.42000000000007,24.529999999999745,0,LOSS,False,False
2026-03-17 10:30:00,False,False,True,SHORT,5005.34,44.720000000000255,26.11999999999989,0,LOSS,False,False
2026-03-17 13:00:00,False,False,True,LONG,5025.98,5.480000000000473,176.41999999999916,0,LOSS,False,False
2026-03-17 15:30:00,False,False,True,SHORT,4999.41,165.23999999999978,16.890000000000327,0,LOSS,False,False
2026-03-17 18:00:00,False,False,True,SHORT,4973.51,139.34000000000015,13.909999999999854,0,LOSS,False,False
2026-03-17 20:30:00,False,False,True,LONG,5009.07,7.230000000000473,202.42999999999938,0,LOSS,False,False
2026-03-18 00:00:00,False,False,True,SHORT,4996.42,191.1900000000005,19.88000000000011,0,LOSS,False,False
2026-03-18 02:30:00,False,True,True,LONG,5012.29,4.010000000000218,207.0600000000004,0,LOSS,False,False
2026-03-18 05:00:00,False,False,True,SHORT,4986.04,180.8100000000004,30.26000000000022,2,LOSS,False,False
2026-03-18 07:30:00,False,False,True,LONG,5001.34,14.960000000000036,265.59000000000015,0,LOSS,False,False
2026-03-18 10:00:00,False,False,True,SHORT,4987.51,300.65999999999985,8.1899999999996,0,LOSS,False,False
2026-04-10 08:00:00,False,False,True,SHORT,4747.68,162.36000000000058,47.349999999999454,0,LOSS,False,False
2026-04-10 10:30:00,False,False,True,SHORT,4741.3,155.98000000000047,53.72999999999956,0,LOSS,False,False
2026-04-10 13:00:00,False,False,True,LONG,4760.84,34.1899999999996,175.52000000000044,0,LOSS,False,False
2026-04-10 15:30:00,False,False,True,LONG,4782.3,10.539999999999964,2.980000000000473,0,WIN,True,False
2026-04-10 18:00:00,False,False,True,SHORT,4763.75,178.4300000000003,14.699999999999818,0,LOSS,False,False
2026-04-10 20:30:00,False,False,True,SHORT,4747.58,162.26000000000022,0.0,0,WIN,False,True
2026-04-13 12:00:00,False,False,True,SHORT,4715.95,15.729999999999563,80.40000000000055,0,LOSS,False,False
2026-04-13 14:30:00,False,False,True,SHORT,4704.11,3.889999999999418,113.89000000000033,0,LOSS,False,False
2026-04-13 17:00:00,False,False,True,SHORT,4703.63,3.4099999999998545,129.8800000000001,0,LOSS,False,False
2026-04-13 19:30:00,False,False,True,LONG,4740.59,103.0,17.329999999999927,0,LOSS,False,False
2026-04-13 22:00:00,False,False,True,LONG,4750.12,100.52000000000044,9.659999999999854,0,LOSS,False,False
2026-04-14 02:30:00,False,True,True,LONG,4765.93,105.48999999999978,13.770000000000437,0,LOSS,False,False
2026-04-14 05:00:00,False,False,True,LONG,4776.96,94.46000000000004,24.800000000000182,1,LOSS,False,False
2026-04-14 07:30:00,False,False,True,SHORT,4761.99,9.829999999999927,109.43000000000029,0,LOSS,False,False
2026-04-14 10:00:00,False,False,True,SHORT,4758.0,5.8400000000001455,113.42000000000007,0,LOSS,False,False
2026-04-14 12:30:00,False,False,True,SHORT,4767.86,15.699999999999818,103.5600000000004,0,LOSS,False,False
2026-04-14 15:00:00,False,False,True,LONG,4788.02,83.39999999999964,7.8200000000006185,0,LOSS,False,False
2026-04-14 17:30:00,False,False,True,LONG,4818.0,53.42000000000007,31.670000000000073,0,LOSS,False,False
2026-04-14 20:00:00,False,False,True,LONG,4833.51,37.909999999999854,47.18000000000029,0,LOSS,False,False
2026-04-14 22:30:00,False,False,True,LONG,4843.59,27.829999999999927,57.26000000000022,1,LOSS,False,False
2026-04-15 03:00:00,False,True,True,SHORT,4831.46,45.13000000000011,39.960000000000036,2,LOSS,False,False
2026-04-15 05:30:00,False,False,True,SHORT,4821.57,35.23999999999978,16.8100000000004,0,LOSS,False,False
2026-04-15 08:00:00,False,False,True,LONG,4830.39,7.989999999999782,44.0600000000004,0,LOSS,False,False
2026-04-15 10:30:00,False,False,True,SHORT,4803.98,17.649999999999636,34.400000000000546,0,LOSS,False,False
2026-04-15 13:00:00,False,False,True,LONG,4821.33,17.050000000000182,34.43000000000029,0,LOSS,False,False
2026-04-15 15:30:00,False,False,True,LONG,4816.2,22.18000000000029,43.05000000000018,0,LOSS,False,False
2026-04-15 18:00:00,False,False,True,SHORT,4800.18,27.030000000000655,38.19999999999982,0,LOSS,False,False
2026-04-15 20:30:00,False,False,True,LONG,4812.64,25.73999999999978,39.49000000000069,0,LOSS,False,False
2026-04-16 01:00:00,False,True,True,LONG,4803.46,8.5,2.1599999999998545,0,WIN,True,False
2026-04-16 03:30:00,False,False,True,LONG,4837.59,0.7899999999999636,70.0,1,LOSS,False,False
2026-04-16 06:00:00,False,False,True,LONG,4837.44,0.9400000000005093,69.84999999999945,1,LOSS,False,False
2026-04-16 08:30:00,False,False,True,SHORT,4819.14,51.55000000000018,11.829999999999927,0,LOSS,False,False
2026-04-16 11:00:00,False,False,True,SHORT,4807.31,39.720000000000255,16.6899999999996,0,LOSS,False,False
2026-04-16 13:30:00,False,False,True,LONG,4818.09,71.55000000000018,50.5,4,LOSS,False,False
2026-04-16 16:00:00,False,True,True,LONG,4823.36,66.28000000000065,55.76999999999953,0,LOSS,False,False
